uuid,level,name,std1
06-e33461c25025957f1c783c119c2261a7,6,bt_smp_connected,68
06-e37c2c136d59a9eb52a1b71e176ae21a,6,bt_security_err_get,16
06-e38b53b5ba5b54ce7b5da85c0dcc3578,6,bt_conn_set_security,86
06-e39047d2b26358ebfbff7fcdaac45450,6,zms_find_ate_with_id,164
06-e39515b50722c7d8dd7277ee27c46b16,6,bt_crypto_aes_cmac,116
06-e3af27f470f3a54866bee7d48f2ea739,6,bt_settings_store_hash,28
06-e3f7e4c0017b92e2ba09413445e25d4a,6,arm_mpu_v8_internal.h,380
06-e412e67e0a657ca9f770db324a2c3ce8,6,find_ccc_cfg,56
06-e43860f05d5fcb0b5838e37ea7194390,6,settings_load,6
06-e443fc9dba3d07931ee3dde03ce0218d,6,bt_l2cap_le_lookup_tx_cid,18
06-e5546a5dc03f8ecf9ff72bc04e0992f7,6,bt_conn_auth_info_cb_register,48
06-e55be7ea927ffb1a436678fc3dc8fe7c,6,id_create.constprop.0,112
06-e5a6d5a839f81c69fb76ed8b54db4ffc,6,bt_uuid_cmp,92
06-e5bd371a9bc6bdef15d285a6a3e9492a,6,zms_validate_closed_sector,82
06-e62f6ece2c02546b3a47ee42d155d7d1,6,dk_read_buttons,32
06-e77d9f769e0d25fc0cb00448743a2cc4,6,hci_encrypt_change,122
06-e80fabe20cad6c52137bf1a113540e16,6,bt_uuid_create,64
06-e817855253b75f0155baebd628fe2f73,6,bt_gatt_pairing_complete,32
06-e81c3d91557686f6da27841f0198aee5,6,hci_disconn_complete_prio,92
06-e8f2c2e47234a5a22c0f849107573ad1,6,zms_get_data_length,18
06-e982cc9035c389393f332acaa288740b,6,sc_set,140
06-e99066d7efe3290efb24a5b71fe1067f,6,long_wq_init,56
06-e9aaad6095adf6bc946066ee17d084b8,6,net_buf_fixed_alloc_discardable_pool,12
06-e9f59e0623b1ba9735a31b8f3fe84f2f,6,le_conn_param_neg_reply,48
06-ea1757f7d40d699f6e55e83a079f56b2,6,att_read_blob_req,24
06-ea61a73b402c6d3214e97faf8a052021,6,bt_smp_disconnected,100
06-eab96bdb26918d32b6194dcb346e8cd5,6,arm-none-eabi,118
06-eb57d5da40ed168a0680f5e4f78ef318,6,sys_mem_swap.constprop.0,28
06-eb74b9901a3cb96bb1bff1e08cc35b9d,6,bt_gatt_attr_read_service,56
06-ebb16a40b08a22a07e3c79a452ae4eed,6,handle_event_common.isra.0,46
06-ebbd874878c52441c831920896d9efd6,6,bt_gatt_attr_read_cpf,60
06-ecc2c4fedeb39895b5b8b12a83ec41e7,6,l2cap_send_sig,34
06-ecd2dd687ab0d7a8048822e0bce91cb8,6,uuid_to_uuid128,120
06-ed074cb82f67b42a67456606fb26d71d,6,bt_long_wq_reschedule,12
06-ee22ce378bb1e141934c749591abaad1,6,bt_crypto_f4,74
06-ee312e7dc4e3ba23956e5230e657db5f,6,smp_encrypt_info,4
06-ee9b70a371ea560e56d7fe63615b030e,6,bt_hci_cmd_create,120
06-ef06feca5df3a8ea4e8e421c281fcc26,6,deferred_work,220
06-ef0eaffec0e0727a47436b4043ac8b45,6,hci_rx_pool_destroy,32
06-ef5c1c62c7e7156343961bbc663806ca,6,pub_key_work,16
06-ef636462f3922d7178efbf0c5857d584,6,default_flash_map,32
06-ef75304b9062882655f6563775a38e51,6,sys_put_le64,32
06-f011f01fabfe7726241a913fd651a643,6,bt_crypto_g2,92
06-f0727d5b3b1849d29c3629651e506a20,6,uuid_register.constprop.0,88
06-f09f4ee93a5e1cc59811afe580017d7a,6,bt_conn_auth_cb_register,52
06-f172d1f5a926d2e2750fb3a1edf0f2f2,6,atomic_and.isra.0,16
06-f18ffe9dac5bea1d4def16d3434a4497,6,bt_hci_cmd_send_sync,324
06-f2188657fffff7657140c8bc49099985,6,le_conn_param_req,172
06-f2416359fa30196417bff6b39e0ff015,6,bt_crypto_f6,160
06-f26ce4302d9296bf3d5a8bc385c539e2,6,att_write_cmd,38
06-f2fb858331872d1db8cb65073441a80d,6,match_uuid,8
06-f3d7c677386b297e037a70d045d1714f,6,bt_gatt_indicate,240
06-f41d1dbbf14fdc36c251a0bb708993ea,6,sc_save,108
06-f4866826640961e031952a22baddd064,6,gatt_delayed_store_find,56
06-f4d72a64acd8929c0cc9ed96a7a336cc,6,Include,72
06-f57ab843c7065817a2c3a08f7a0cb753,6,bt_le_adv_lookup_legacy,8
06-f58b0b7cbe212f03e5b72109bb1421aa,6,net_buf_fixed_alloc_fragments,12
06-f59915382b90fee80148414dc9d8dc81,6,bt_id_add,292
06-f5c9d28f8ce674690b8985e0b6fc0e73,6,bt_gatt_req_set_mtu,2
06-f6a93cd2f7942de6d9227332a1719622,6,bt_addr_le_eq,16
06-f724915b8343fb179c1b167d6992dad6,6,bt_conn_le_param_update,70
06-f7759b01b787b6a1be1db9a5eccbd672,6,att_mtu_req,80
06-f777c2cd0d27b25456f62465081a8ed6,6,update_keys_check,66
06-f79a088d772b184ca2476b0b7e069d0b,6,acl_get_and_clear_cb,22
06-f7b8ebcd6eb644273412c45a030fb381,6,att_pool,44
06-f80539f6f6a8a29c8582ef0aa291102d,6,tx_work,16
06-f88b5eba746f6261600bc726401a39b9,6,syscalls,40
06-f88f10372f8d544a5e60593dd923f7da,6,bt_att_chan_create_pdu,144
06-f89b971f9ed9a8859f5044cb7c3b9cd8,6,find_type_cb,326
06-f8cb31fd6ba6996ad40e77ede3a7902c,6,hci_num_completed_packets,146
06-f9d7b88e9fc8b2604283baede29265cc,6,hci_internal.c,1906
06-fa05914edaa05371db5014f4ccbe2da0,6,net_buf_fixed_att_pool,4
06-fa8a8fc47b9d98e10112767600dc613d,6,bt_gatt_attr_read_chrc,84
06-fb9d3c17a3bfbeb25fc1f91f70f8b50f,6,bt_pub_key_is_debug,24
06-fc25cd7aa712da4466079c360dd53413,6,disconnected_cb,180
06-fcd17e68f465e9dc3ef2655334b6ef56,6,bt_conn_unref,76
06-fd2a391d539d75f14e1eed49d9f44771,6,picolibc_put,10
06-fd7b1441a6a24f2765a4659cfc53469c,6,bt_conn_lookup_handle,40
06-fd8c5bfd6e019e67a1da2bb7bb75c827,6,settings_subsys_init,60
06-fd9b16a9dfbd178aca3087fc7322d100,6,bt_conn_le_phy_update,56
06-fdbf18e4fcbff2a65af328bbf7fdab1d,6,bt_setup_random_id_addr,172
06-fdcec0bfd974acbd608c4b1fd4f9bee4,6,zms_ate_crc8_update,18
06-fe65966e9a65aa12b2f1734e09ef7587,6,prio_events,40
06-fe69fd0a878b10d190c924b2398bad9c,6,drivers,8045
06-feff98da6d06df459d918bf2a32ce0b2,6,attr_read_type_cb,32
06-ff08d3e63f52ececc6da61e497b2affa,6,bt_conn_lookup_state_le,92
06-ff7c5cd518124b863e48684392106ccd,6,z_arm_fatal_error,12
07-005f9c4aabe7c1f6e4cb1a2a20fbf487,7,buffer_alloc_free_mutexed,296
07-01b706d8a8c55e696ac9b27b3d7ed5f5,7,system_nrf54l.c,248
07-049c9284c1938b0bc739ded7f6159700,7,blvl_ccc_cfg_changed,2
07-04c078d6acbd56aa06487fd064cc27a9,7,level_cpf,8
07-04c1e4672334cd398014917d7255a543,7,nrfx_power_clock_irq_handler,4
07-056be193e4752a9c4865c1bbc0b6a3af,7,z_arm_interrupt_init,32
07-0775c8329d47ef4334af6e40d0e0d83e,7,psa_driver_wrapper_export_public_key,100
07-09101bb2d9b87ebe5b7a489de39283d2,7,psa_get_and_lock_transparent_key_slot_with_policy,34
07-09dc34732f6a411f89c26193d3b7665c,7,nrfx_porting,20
07-0a71d5c5e323fa94e050d79dd19ee8d1,7,arch_new_thread,56
07-0bdff8095c8bf1b38775bf35547a1317,7,cx,128
07-0cdeea0da7917226eb26638b8f39c6a2,7,psa_driver_wrapper_get_key_buffer_size,48
07-0de9d70044f3fb47f6dcdd3d89126ebf,7,psa_mac_sign_setup,6
07-0e2197f26d63cf055986d66d962c46a4,7,psa_remove_key_data_from_memory,22
07-0e9eccd2e30f471b8a371b74d32a3ecb,7,arch_switch_to_main_thread,56
07-0eb70b66a36643d931aa590d56213c7d,7,hids_outp_rep_ref_read,38
07-0f136d9604dbc292d653fb4b1b414746,7,z_irq_spurious,8
07-0f8109b4a3536bb52edf708464528010,7,psa_register_read,26
07-10946a59d1222a043c7e56bb4899da45,7,psa_validate_key_location,4
07-123e994c276a9b86b8892d73142398e2,7,psa_finish_key_creation.constprop.0,84
07-130d38f30cd398696393843746c9dbec,7,z_arm_mpu_init,284
07-142c1978ce556f821ec99cc3f73ae7da,7,psa_fail_key_creation.constprop.0,48
07-15a8be0d3db8dcbeb6b8d802bb4e0dce,7,hids_boot_kb_inp_rep_ccc_changed,22
07-1624e07ccc376ea1ff17a5f7f982619f,7,kernel.h,40
07-1625d76be5b128c0bdac61cfa930b20c,7,bt_rand,44
07-16ea38f91b51d4ea00839c27d8d9487b,7,psa_mac_sign_finish,110
07-189daf8e9cf5b135a6936a764c68cf92,7,psa_driver_wrapper_init,4
07-192db6c313291f50b9792110d11010ad,7,hci_internal_msg_get,44
07-1a4883410643f7994303a955071cad10,7,psa_driver_wrapper_free_random,6
07-1b6b3fe9e7802e8131cd9cbbd1d58a60,7,read_blvl,40
07-1c16c2b23fd798ce24735da23200aab7,7,psa_driver_wrapper_destroy_builtin_key,24
07-1cc6d3b9ce4b109bf9e03f93cdc58145,7,psa_driver_wrapper_mac_update,18
07-1cfa03daa1f29ee5406b4966b64c5758,7,arch_irq_unlock_outlined,14
07-1d580757cb6817df9078ae2cdb08e25c,7,arch_cpu_atomic_idle,30
07-1da14b4a1f497cd2740fc098ba75ea51,7,hci_driver_receive_process,252
07-1de6ed55fdfe4c9ac8915f003dc29e29,7,static_regions,12
07-1e449a36970d15187ecfb9d931b56cdf,7,psa_import_key_into_slot,68
07-1ef05d8e793d3dad3e6323ccea9c1d82,7,z_arm_fault_init,32
07-1f095b96f3114c1aebfd60fc999fe5da,7,nrfy_pwm.h,118
07-1f78a64ca046bc206c76004740ac5515,7,nrfx_clock_enable,2
07-20f48e958a714bfaf1adbfff4adf70d4,7,threading_alt.c,92
07-2174b0ea06ea427ed0098ff35ae64054,7,bt_hids_inp_rep_send_userdata,342
07-22a7356ea3d3a9b15dc7969fcd1d2963,7,psa_driver_wrapper_init_random,6
07-23fed543a8e8539cd3a971d0fe9c9160,7,__init_mpsl_low_prio_init,8
07-25d902c24283ab8cfbac54dfa101ad31,7,src,8045
07-28a3c4b8dfa0dc23a6b8c6a81e7e2b68,7,mpsl_rtc0_isr_wrapper,22
07-2a276ab0b3c581bafa42ccef5448f86c,7,hids_ctrl_point_write,56
07-2be2c30ce02ce9d830f364b7f0b53dc4,7,mbedtls_memory_buffer_alloc_init,120
07-2ce6a590fda2d6f753b3a456a4fb616b,7,nrf_flash_sync_is_required,24
07-2d2f8e815fc804a1403684af0f3c63b5,7,psa_export_key,64
07-2e06597cb5afe2169c834468055e6c80,7,psa_crypto_init,260
07-2e780c5cf6a4044a7593b1768e9d9071,7,psa_get_initialized,76
07-2e7be440aff8e93f991fccd140657bc8,7,nrf_security_events.c,38
07-2f003f44d073a520cd8d8fa0ba0ddb2c,7,psa_validate_unstructured_key_bit_size,94
07-2f5bbea981b9a1ac72b1d3d147abdc54,7,bus_fault.constprop.0,108
07-33361da7b028fef29152fbbdaf270c9e,7,nrf_flash_sync_get_timestamp_begin,2
07-354dcec8d597dbf3a1f4b392b7b20115,7,mbedtls_free_func,4
07-3579004536b78bb9febe7eb49c880fcc,7,hids_info_read,24
07-3755c07814812cc769fa3768ae62d485,7,platform_calloc_uninit,4
07-37c0486d3583e8dd782ba045455c7347,7,psa_get_key_slots_initialized,48
07-37f28678277ab8eeb7eb53291fb3c30e,7,nrfy_gpiote.h,78
07-381c560b0d3a91a5fb1128629753f761,7,hci_driver_close,46
07-383bea548881fde082e7a36dcb19370b,7,hids_boot_kb_outp_report_read,122
07-38e8ceda6bdd748f7feaea9d12a278cb,7,psa_driver_wrapper_key_agreement,46
07-3b0c916fc160b68907802f2eec48114f,7,mbedtls_calloc,12
07-3c9cb68f9268387ec6d2b3dc6fcdaedb,7,region_init,52
07-3cefdcdca036ec98cce48f1f316d338f,7,psa_driver_wrapper_get_random,6
07-3e44c4b15882b5aa21951fe85ee99ba0,7,psa_initialize_key_slots,16
07-3e4cc30d83ce92ea7c4d0bb9997a7c77,7,psa_start_key_creation.constprop.0,196
07-3e84860958a404e926c0cda1c5f2e838,7,z_arm_fault,292
07-3f61e178c09be200c3d7f17d5e0c287f,7,receive_signal_raise,16
07-3f9b93aa9920748bc84106d04df148c8,7,build_nrf54l15_std1,59052
07-411f822017e8c2a440ad181acfe50efb,7,fem,334
07-421451f6709a4711f41daab3f9e3ad72,7,hids_protocol_mode_write,114
07-4291b45a68e90878bd4180e3d9286b0d,7,mpsl_constlat_request_callback,12
07-42f2e8951c265a91f67195bbf8c88782,7,hids_protocol_mode_read,82
07-433aec85595611ff0bf0720f9251d135,7,mpsl_calibration_work_handler,60
07-438aece19cc8a36a806a34eecfd8aba3,7,mpu_configure_region,50
07-451987330f40286d1bfa6381776baf5c,7,hids_feat_rep_read,136
07-4538106825770601f73412f227f0af00,7,hids_inp_rep_read,104
07-45d15a83a33f505ab5fe146786a59c42,7,hids_inp_rep_ref_read,40
07-474db0c849f985d820ccd4dc34de68d5,7,psa_wipe_key_slot,58
07-47b7599abe8e76f0c1c096609be4008b,7,bas_init,4
07-49b0d955516c19f4902003fd0f640f2d,7,usage_fault.constprop.0,92
07-4c2a3494c086656f16ad563a34198b08,7,bt_encrypt_le,12
07-4d54ce350c3a5a3836cf026a0b672541,7,arm_core_cmse.c,18
07-4db5b0dc0a64fee0285161b10114bf25,7,psa_driver_wrapper_mac_verify_setup,72
07-4f7777e6ed89ba452a73d1d72466d2db,7,arch_irq_enable,28
07-4f9848452ad02747d51256dcc2526bd0,7,mpsl_util.h,20
07-50effcfff440be0db803a0f6d0be865c,7,mpsl_low_prio_init,124
07-5109d85d95fece7816d9704e6e5b1279,7,pm,160
07-5210ae0a3fe265fac74b36fadceff664,7,rand_prio_low_vector_get_blocking,24
07-53acca5c072eeebb2f8e713cd5a92b2b,7,psa_destroy_key,160
07-5403ceda636057d15e54e0927db5d045,7,hids_input_report_ccc_changed,28
07-54c89487dc787c613401a9935b918428,7,arm_core_mpu_configure_static_mpu_regions,20
07-57d6c7464627faed481210d147d603c9,7,region_allocate_and_init,36
07-5d414d70526ac99d7f5b89206894b110,7,hids_outp_rep_read,136
07-5e265349f08f06b51ba54509f657d1ed,7,nrf_802154,1
07-5ee082f789e3dca713c6b57de87b0c62,7,z_prep_c,56
07-5f2a40e70bbfb309c36f0a000a51ef39,7,psa_wipe_tag_output_buffer,20
07-60b2f955f0f4dbcd193c62db71858e3f,7,mpu_configure_regions_and_partition.constprop.0,328
07-61f815ec92cca9d0f4ad76d5063fb2d8,7,psa_mac_setup,134
07-625ab8800266fd87934a80d348e2d6e2,7,nrf_flash_sync_init,16
07-62eb7d48ca9eb8aae7116754c1e84ac2,7,psa_generate_key,240
07-64d2494a141317c634fa04c4af63ae09,7,z_arm_cpu_idle_init,12
07-656a03078b36614e85161f96b5c00c55,7,hids_outp_rep_write,140
07-66e542e4c56a8d952c13d97a7a137ddd,7,hci_driver_open,180
07-67c249c4b6fa7e0a905de86e4bc29f1c,7,psa_import_key,364
07-6a397242fa973c7a62e5c8d6c64867d1,7,nrfx_flag32_allocator.c,120
07-6a85e2b21d38518a652ef91c2803c72c,7,hids_boot_mouse_inp_rep_ccc_changed,22
07-6bc93415369222a42cc523e1b62a00b4,7,psa_get_and_lock_key_slot_with_policy,220
07-6d18b7758dd62cfb7bb861945289de1a,7,bt_hids_boot_kb_inp_rep_send,288
07-6d6320bcc9f33523921073211793ce96,7,hci_driver_send,110
07-7218457269f191ef38c46d4daaa1f689,7,verify_header,64
07-72923ba4176f6b83e889d177c7382878,7,scheduling,6829
07-74082dc44217a83e9ad0aedcc2647834,7,nrf54l_erratas.h,32
07-742daa090e0bf029f40ee49bfad96226,7,hci_internal_le_supported_features,32
07-774ebad3e67a589e1f1ef0ddb90e2484,7,mbedtls_free,12
07-787d5e907520e72d7756d3551f9753d3,7,mbedtls_platform_zeroize,24
07-78b6966b7a6db814ef7cdd765153fa5e,7,arm_core_mpu_enable,24
07-7afa03959a742cffdd522140a4b950ba,7,psa_key_algorithm_permits,504
07-7b08fd82c43c60c3cb739699843f7c7a,7,mpsl_lib_init_sys,104
07-7b849d63e055005be9df98f5c18b5883,7,core_cm33.h,72
07-7cd3bc0547e7e0f93d7c8c49392c5bf6,7,arch_cpu_idle,26
07-7d82688acb3f1511d799ba15fae2879e,7,hci_internal_cmd_put,1712
07-7de5b89c6f5ecd440a55331e583a2e1c,7,psa_generate_random,36
07-7ef1206d7c93048fb71ed60bc924f64e,7,nrfx_clock_init,16
07-7f652d581f50e514356ab603a05358ee,7,z_arm_init_arch_hw_at_boot,76
07-80323f62067d462a476432419a1a52a2,7,__init___device_dts_ord_121,8
07-80e0d0351f9d91591bdc3ea62cd2d9a3,7,calibration_work,48
07-812258f7582ee58c633d21b7922ab557,7,psa_driver_wrapper_get_key_buffer_size_from_key_data,48
07-81e893610ee92b34d6985546c27ec994,7,__devstate_dts_ord_121,2
07-82c1ec0c1d9e3edd95efed72601e50e2,7,hids_boot_mouse_inp_report_read,86
07-848af06da14b601696513c09c570e5fe,7,psa_get_and_lock_key_slot_in_memory,108
07-85bca8a5abebafa74afc9f85264bdcab,7,psa_driver_wrapper_mac_abort,16
07-85d0d7d07facc6525fab1402aea9fa11,7,psa_reset_key_attributes,8
07-86ec07939ddfac138d8fa25797269199,7,psa_is_valid_key_id,34
07-8a14efdf0e0bd5215f7e98f78f9faeca,7,hci_driver_api,12
07-8b01fc62992623b03da6ad962f6c23ca,7,hids_feat_rep_ref_read,40
07-8b1718be0fb6506af334c7dd3dcbe8bd,7,clock_ctrl,2098
07-8e131cf6f2f1652369dd7e7d09021fb9,7,receive_work_handler,4
07-8e34c4be56bf2a6e6e8764dd32bcb924,7,mbedtls_zeroize_and_free,20
07-905bafb06415a4d5ecfbc76efa3138b2,7,mbedtls_heap.c,34
07-912cad35f775a003e8c68598d6e5ea54,7,z_impl_k_thread_abort,44
07-92da79f62a117a3b80ac58b4d52e5093,7,configure_builtin_stack_guard,8
07-98d4cfd7faa4fcb5d64c13aeac71e777,7,psa_validate_ecc_key_attr,184
07-98e344a26c7cd1012f41ca9844480d56,7,memset_func,4
07-9ad679f3234710a52e34f55413c93273,7,psa_mac_compute,26
07-9b5c2b6c42e624258dd65411e48bc5eb,7,psa_get_and_lock_key_slot,396
07-9b618b2dc9b5aacce3b7f4dcbece785c,7,mpsl_lowpower_request_callback,12
07-9d516fa544667921a687b8d4cf1b74a6,7,mpsl_low_prio_work_handler,26
07-9da42d0f1ae9dc5e5a800d6b8cdf2d68,7,psa_generate_key_internal,34
07-a25e92f163705b2baaad79f416767750,7,psa_mac_key_can_do,64
07-a2670c96a94acbb7d150cdde9f74484f,7,mbedtls_psa_crypto_free,144
07-a397c97e3262139359ab9516de07c690,7,psa_reserve_free_key_slot,132
07-a398fb77df76e6153df57cd65fd0a7c5,7,radio,425
07-a446ff17f4381338ca9913f378f5439f,7,system_nrf54l_approtect.h,52
07-a5066107d70a30264bbffeaf65a1ccc8,7,psa_export_public_key,86
07-a81b3a3268a7ae6527c04dedcde1fba7,7,hids_boot_kb_outp_report_write,118
07-a9361d2f3f070340f45553ed8de8ef6e,7,_isr_wrapper,36
07-aa18448db7ccf1b0cc650d44f74aa3a9,7,psa_unregister_read,42
07-ac84905771a715ef5c8c114a4d3b3aaf,7,nrf_flash_sync_check_time_limit,4
07-ad17ea561d103d3a6d58cb8098a76860,7,z_arm_irq_priority_set,52
07-b06e87b33ab739e7a9b5a03015996706,7,psa_unregister_read_under_mutex,60
07-b13efa6f4729b5e018499fca2fd369f8,7,psa_allocate_buffer_to_slot,38
07-b194e5ab6e7c334eae50a435cde7a3d3,7,mpsl_timer0_isr_wrapper,26
07-b29349e84aaacf3801e97e2642e87781,7,nrf_flash_sync_set_context,12
07-b2a70fb46973454f4f9d48b879057f84,7,psa_raw_key_agreement,118
07-b4e8c9654cd6af33acdff481362f9b8c,7,nrfx_clock_stop,10
07-b6f894dab1716b3068e15e0591fc969c,7,__init_bas_init,8
07-b89e34428dd9245ee2dea67fefeb39de,7,psa_driver_wrapper_free,2
07-b955ae57e321b9f238eaef39a469ec87,7,hids_report_map_read,28
07-bc957e26ff41470c556ee5d09e96880b,7,misc,1434
07-bd2fc65a60afb7f3792338b098e83d64,7,battery_level,1
07-bd3a516b00a5256e9848871047708f3e,7,malloc.c,44
07-c09bf2f5167dded79fdf8d102c2e2f64,7,arm_core_mpu_mark_areas_for_dynamic_regions,184
07-c19ec4cb121d613d1fb909b575643d9b,7,nrf_gpio.h,500
07-c1a3bc9f9f76deccd27d5e1b2e97452a,7,mbedtls_calloc_func,4
07-c2178a38aa057e3ed8e607f9e09811fa,7,mbedtls_platform_set_calloc_free,20
07-c2bc412d115ba605b24e0355666a8fd7,7,arm_core_mpu_disable,20
07-c2f0acc227698892b1a807024a97ae80,7,psa_driver_wrapper_mac_compute,84
07-c31d124cf6fff9be03e2938b264eee7e,7,psa_export_key_internal,110
07-c36264791f3b8e26a09e4b59219124f9,7,mpu_regions,32
07-c39ba1df918c67da1a9634d1768ebbe9,7,bt_hids_connected,138
07-c47c69bb94b3097babc007144d0f2d47,7,psa_driver_wrapper_mac_sign_setup,72
07-c5097a23576e8d02391b53bc259b5c57,7,psa_crypto_init.c,38
07-c7747afb1c22f6ec1467d6f40ecb473c,7,nrfy_rramc.h,24
07-c81534ddc5d779218fda95e10e4ea415,7,psa_driver_wrapper_mac_sign_finish,24
07-c91b3e266524088826a531ebc80866e9,7,arch_irq_disable,40
07-ccfe8b4d3c7f3f7adb11b1fe321f912e,7,bt_hids_init,1268
07-cefc06056119cf10f3e6e492a01ccec7,7,bt_buf_rx_freed_cb,44
07-d072a40968f47e56a0d3861807209556,7,__init_mpsl_lib_init_sys,8
07-d1ce215546fa0293453d8885c73539d9,7,psa_driver_wrapper_get_builtin_key,56
07-d1f750c7b05a45415d740b6de6b8265b,7,mem_manage_fault.constprop.0,120
07-d2000b323fdda0fae430690fd2cf2893,7,attr_bas,100
07-d2fe8789e8e111b51c76ed86f74d3161,7,nrfy_spim.h,166
07-d3e90fc94278ea03c931598fec48ac3b,7,psa_driver_wrapper_import_key,144
07-d436eb0fd9de10b54a828ce6435f7e81,7,include,118
07-d440f6f38863fd74e2a438fa2c747900,7,sdc_assertion_handler,44
07-d71e2d12ea7b9c3e19c5404fb18de838,7,mpsl,272
07-d7e2c3911c528df77daa91111c54074e,7,z_arm_clear_arm_mpu_config,36
07-d8a6098377cd97f7ab15da1cb76297f4,7,hids_boot_kb_inp_report_read,86
07-d96fc4ce1dc260246cf6b4cd3a2cc5d2,7,hci_internal_supported_commands,118
07-d9f23e44129e1820a4a57d517aae857f,7,crypto_struct.h,72
07-da44a1bc8f12e09c60b35f5c6b578357,7,nrfy_twim.h,118
07-db3c90bc3e881085c41bda8dbb5b60f1,7,psa_mac_abort,34
07-dde8fa86e938b54a3c2abb73e97c846d,7,nrf_flash_sync_exe,200
07-de1b7ba6bd5f0c4d4ed1612e0a8e1d45,7,psa_mac_finalize_alg_and_key_validation.isra.0,224
07-df662ffd82f7548fd14affba269f7bb7,7,psa_validate_key_persistence,14
07-e0148d75fc1e7bbafc537901a58824b2,7,mpsl_radio_isr_wrapper,26
07-e2df0e293ebd6dac28c3c934fcc5b6ef,7,mpsl_fem_api_init.c,18
07-e53311c0640dd0378b70bb16dcd636ed,7,hids_feat_rep_write,156
07-e5c567feeec4a306796968ac5f694b22,7,psa_driver_wrapper_generate_key,80
07-e675787b3373a688a2e691712d02dff2,7,nrf_security_mutexes.c,16
07-e8b102552a478c1fbe875f60d03b938f,7,psa_mac_update,40
07-e8b7f8db2bf52dfb3b0c7d849edce8bb,7,buffer_alloc_calloc_mutexed,296
07-e9b20a37165ca12273ddf23cf75b503c,7,verify_chain,60
07-eab67bd64ca804b2e3aeb4787648da63,7,m_assert_handler,44
07-eb4d93e2c001f672aa1f622e33895faf,7,bt_hids_disconnected,8
07-eca99a0d07c5411baf540479cd0a432d,7,psa_wipe_all_key_slots,52
07-ef42f684ef52d84cec237d5cb542315c,7,store_input_report.isra.0,52
07-ef7afee7537575add577b9dbf6bf5d32,7,z_arm_exc_exit,40
07-f19a3bd4fd07220e4ebca46831a72b4f,7,psa_mac_compute_internal,148
07-f2c920d902442c1d9c249d84c46c91fc,7,psa_driver_wrapper_export_key,40
07-f30cd3b62a81eca13e03941a68954218,7,cracen,19939
07-f4283621c54b054b3a15975d100481b6,7,z_arm_configure_static_mpu_regions,56
07-f56d1f7be33707e479ef55fe14cb7f7b,7,mpsl_hfclk_callback,12
07-f6e660ced42e946f69a41cc473d923cc,7,bas,8
07-f829424bf467bf0f17b42896da4a58b4,7,mpsl_low_prio_irq_handler,16
07-f8dc741b708a56361464152b314cb770,7,nrfx_clock_start,32
07-f924938e7ce8a30fe1dcaca86ac7d47b,7,nrfx,40
07-fa5a0ee452cb902471a2dfdfbe434c71,7,hci_driver_init,228
07-ff2a02f226544c0727e29afb9907e75c,7,timeslot_callback,136
08-01aa60b45d76a1fcd9a9539c78b055dd,8,nrf_security_mutex_unlock,4
08-04d9d638d8db7cc4206e7f9f3d077aae,8,mpsl_fem_api_init,10
08-0a7a8ef9af54fe35eefb87daa52aa147,8,mbedtls_heap_init,10
08-0a8559ad46ced8b51443cc94a65956e4,8,mbedtls_mutex_lock,4
08-0c3cb171b6b61b13ac050c16b5081d9c,8,__nrfy_internal_pwm_events_process,84
08-0dff49faf0f543995117aa5f1f7c8fae,8,mbedtls_threading_psa_globaldata_mutex,20
08-119146ba50173a8a81e2542ba447b2a3,8,SystemInit,248
08-15f3c542084a32ff7a6f253ac8ddacfc,8,nrfsoc,212
08-16ae4266237ed6dcf019069d2b8b1c87,8,__nrfy_internal_twim_events_process.constprop.0,84
08-1b3d66b4c9e65c3bec0df134e41d3903,8,__nrfy_internal_rramc_config_set.constprop.0.isra.0,24
08-2045016cb90d1e65d71c2407a2570927,8,main.c,3120
08-25d902c24283ab8cfbac54dfa101ad31,8,src,272
08-2694c0f895d34ff1c47999df96cff71b,8,nrfx_gpiote.c,2607
08-2754cf288e1dd922664c667eb7e35a93,8,k_mutex_unlock.constprop.0.isra.0,12
08-2782d06f338ee345290cef192d05e062,8,string.h,118
08-2798fa1478f19285ffad2578f7cf9f4a,8,nrfx_flag32_free,56
08-291efffeef01a19a03ca868ed8dd76ef,8,nrf_gpio_pin_set,24
08-353b7efb821994984469152410825b99,8,nrf_gpio_pin_port_decode,32
08-36cfa7d72e176d59c1185986cb54e580,8,nrf_security_event_wait,26
08-38056c37f1452b9ea4e2e6f2a9351734,8,__NVIC_SystemReset,36
08-395b2c1131ac70302d5737d05585024a,8,cracenpsa,13122
08-43cbc0e785a58baab0308464601550d2,8,mbedtls_mutex_init_fn,4
08-44f0cbab43d4061c1dc047bd6a579531,8,sym_*,3330
08-4970cb69d7a9407710080133770d4dc9,8,__nrfy_internal_spim_event_handle,42
08-4c4a80e3ee4500283ad261d9f5add7ec,8,__init_mpsl_fem_api_init,8
08-4e15daa59c54cbdd7be8e585f58d2a61,8,nrf_security_event_set,4
08-53d75c96c1c45ea6263671d907877a87,8,__NVIC_GetPriority,36
08-587bb456aed0691fce4a3e1f96f48f1e,8,nrf_gpio_reconfigure,146
08-5b20d73155bfbf32e9fa544520242d0f,8,k_mutex_lock.constprop.0.isra.0,4
08-5d9b4cb065d02ab7ce04f106ff970bb7,8,nrf_security_event_init,4
