uuid,level,name,std2.8.0,std2.9.0,std2.9.0(%),std3.0.1,std3.0.1(%)
06-55683a42b22d5b198971c6468f25f42d,6,bt_keys_foreach_type,72,72,0.0,72,0.0
06-5585284b7aaca6fce1a75c41ffadf0ea,6,hci_driver.c,1106,1106,0.0,1166,5.42
06-55f33c4340c1669f1a31222d11c9701a,6,keys_set,244,244,0.0,264,8.2
06-5665caca95b982001ea0d11c2dd8ea92,6,set_setting,152,152,0.0,152,0.0
06-56e0ed41b4b7052e1911ccf499a31a7c,6,att_handle_rsp,120,120,0.0,120,0.0
06-570d33adde238028583efaeac7eae660,6,bt_gatt_att_max_mtu_changed,40,40,0.0,40,0.0
06-571a40401c5f1664dac2cbc5676c8640,6,bt_settings_delete_sc,16,16,0.0,16,0.0
06-576cbbef76d806fd0bc25ae0890902c5,6,sys_slist_get,20,20,0.0,20,0.0
06-57ce158f499ff0ca28317b269988eeeb,6,bt_hex,68,68,0.0,68,0.0
06-5814b6303c1f328cd73728492069581f,6,settings_handler_bt_sc,20,20,0.0,24,20.0
06-598a29c807a030fd724894e92a53c765,6,gatt_indicate_rsp,46,46,0.0,46,0.0
06-5a4f5dc7fe05801ad2480c2a2a0542d5,6,attr__1_gatt_svc,160,160,0.0,160,0.0
06-5b2cf746aa97f9954bb10a7222c83d6e,6,hci_le_meta_event,32,32,0.0,32,0.0
06-5b359b97c025ab10f2e4fd46316fbea6,6,bt_keys_add_type,44,44,0.0,44,0.0
06-5b55fdf2a796b9f463b5ae8ce9f6ef4c,6,bt_conn_connected,32,32,0.0,32,0.0
06-5c0965b5201aa9cf0080ac4988a9c9f1,6,att_read_req,24,24,0.0,24,0.0
06-5c1244772f6a0c019d3c9c6e4f5ba14e,6,bt_hci_cmd_state_set_init,36,36,0.0,36,0.0
06-5c4f0eba4e7a38a0e002f2395ac8dc83,6,bt_l2cap_security_changed,58,58,0.0,58,0.0
06-5d54af9cf6caa95dff9d4f012fffdc81,6,settings_save_one,76,76,0.0,68,-10.53
06-5df9b1de4c4094f33d502ecf855c39c1,6,net_buf_fixed_fragments,4,4,0.0,4,0.0
06-5dfae768e758c3c2b189ae0946e0415e,6,mpsl_init.c,562,562,0.0,582,3.56
06-5dffa1ae1d6646772576e922040d60d9,6,atomic_clear_bit,22,22,0.0,22,0.0
06-5e5fa2471977c69027ad752068ff3df7,6,sc_commit.part.0,,,,16,
06-5eb3103085fe20684b2361d0547d5582,6,bt_gatt_pool_ccc_alloc,100,100,0.0,112,12.0
06-5f4dd4dcbf671071ece90619f9ecd5f7,6,isr_wrapper.c,36,36,0.0,36,0.0
06-5f89f84182e2d5518944b039b1b5fa57,6,dis_pnp_id,7,7,0.0,7,0.0
06-5fbc4915e6b39f7766a422e51c53c211,6,smp_pairing_rsp,4,4,0.0,,
06-5fd936df495808f86936f6b728770b43,6,atomic_set_bit,20,20,0.0,20,0.0
06-604d935502222fc67e9a9309dfebdcd2,6,bt_id_find_conflict,32,32,0.0,32,0.0
06-605c98724800a4622436d319bb01ccba,6,zms_ate_valid_different_sector.constprop.0,34,34,0.0,34,0.0
06-6062a105455599654ca3488b4021a239,6,zms_sector_advance,22,22,0.0,22,0.0
06-60ba093de4fa4d5ef9973720b85a1859,6,bt_settings_delete,76,76,0.0,76,0.0
06-61301b6dde3306d50adc2e6464f1bfb2,6,bt_smp_auth_passkey_confirm,96,96,0.0,96,0.0
06-620f6e55e0fddf08427545563620cfcc,6,buttons_scan_fn,340,340,0.0,340,0.0
06-6211f46ee0538aa2cd0bd1e5911a6cea,6,bt_id_init,4,4,0.0,4,0.0
06-62af67294c559325ad4820f88e52f403,6,hci_cmd_done,320,320,0.0,324,1.25
06-62c6fa9e9033ef7efa0d3767984b5414,6,sc_process,136,136,0.0,136,0.0
06-63458dfff4fdad9a4f9dafeb40b7c0ba,6,prep_c.c,56,56,0.0,56,0.0
06-63d6eb124ffe4a691e4a0b39a3052782,6,irq_manage.c,156,156,0.0,156,0.0
06-64aacd8a7aecaafbfeb1a640d532432f,6,bt_tx_irq_raise,12,12,0.0,12,0.0
06-64ad86841c292ef30d933bd5abba87cf,6,bt_conn_auth_passkey_confirm,16,16,0.0,16,0.0
06-658529072627eb77b70747c711a10eb1,6,bt_gatt_pool_desc_alloc,168,168,0.0,168,0.0
06-65b274286f43983403df42a2d68c8f31,6,bt_conn_get_dst,4,4,0.0,4,0.0
06-65fa968865415f8986c6a4a9654008f3,6,bt_gatt_encrypt_change,56,56,0.0,56,0.0
06-6650f4be1be80530924e3e300993d0ce,6,bt_buf_rx_freed_cb_set,,,,24,
06-666983806c954c7d380611d7555d02fb,6,ccc_load,140,140,0.0,140,0.0
06-667525e81a5c81c1c1d96652ee07ee0b,6,bt_le_adv_start_legacy,628,628,0.0,628,0.0
06-66bc7cd075c41ae7ac29c871fd119c0f,6,bt_acl_set_ncp_sent,4,4,0.0,4,0.0
06-66c70f74a41489480e4f7af0035387e3,6,bt_get_name,8,8,0.0,8,0.0
06-67d495f920a24a0d8ddfe4c5317dea1c,6,read_vl_cb,114,114,0.0,114,0.0
06-681490dedd09365aae1dd841927c6736,6,zms_mount,1068,1068,0.0,1068,0.0
06-68258e1fc1a07230220fd8ca4ba202d6,6,hci_rx_pool,52,52,0.0,52,0.0
06-6868785be6ab1bff0fe0af2822a01d36,6,bt_smp_init,44,44,0.0,28,-36.36
06-68926ec1d6c5dd9d6e8493ecb960350c,6,bt_smp_update_keys,280,280,0.0,280,0.0
06-689e39588a7bdff04c98ba06488219c2,6,bt_att_send,144,144,0.0,144,0.0
06-68b408fc3665e6cabaa4afd72c82db5d,6,db_hash_store,36,36,0.0,36,0.0
06-68ee1b6594bdce16e360cd0303208d28,6,dk_set_led,68,68,0.0,68,0.0
06-6aaf729ae9f3dee37015e24ec348a14d,6,db_hash_gen,124,124,0.0,212,70.97
06-6ad03621be6914d07e8fe340eec835e3,6,z_att_fixed_chan,12,12,0.0,12,0.0
06-6c1b272812796da3a10151629611b35e,6,zms_flash_ate_wrt,50,50,0.0,50,0.0
06-6c1d4ad4ab3db55cc0931e75b1ccc807,6,settings_dst_register,12,12,0.0,12,0.0
06-6c3038ebe8197c4c585541c2dd0fd9e4,6,bt_hci_evt_le_pkey_complete,116,116,0.0,,
06-6c3b5f132ab269211f7784665b836767,6,bt_smp_recv,212,212,0.0,212,0.0
06-6c7635bf184ecf2c7c5b74966b1bd366,6,handle_event_common,72,72,0.0,72,0.0
06-6c91b2c977f2c224bea8160449cc456e,6,smp_send_pairing_confirm,136,136,0.0,136,0.0
06-6ccef0454950ae911965730629031aed,6,bt_att_out_of_sync_sent_on_fixed,22,22,0.0,22,0.0
06-6d72add22a66b78b2fd097b6d1771496,6,atomic_test_and_clear_bit,36,36,0.0,36,0.0
06-6d77c2d7d36ed65d89d93c83858631fe,6,debug_public_key,64,64,0.0,64,0.0
06-6da43579d8b9414ae6dea9e414b0cb59,6,conn_change,16,16,0.0,16,0.0
06-6db68ab9550e92d924bb8de1f6be9692,6,zms_get_sector_header,72,72,0.0,72,0.0
06-6dca26705df63d8b806cdbecbdebdb69,6,dis_svc,8,8,0.0,8,0.0
06-6e0ada1cedb853cf74a3d0fe5a2bd905,6,bt_id_set_adv_random_addr,16,16,0.0,16,0.0
06-6ea2764f8de1e4315773321082472de6,6,bt_att_req_alloc,80,80,0.0,80,0.0
06-6ee7ef6908f13c792aade3f54f3a5bc2,6,settings_call_set_handler,128,128,0.0,128,0.0
06-6f02f091c4ff6e5a2821426b1c6c934c,6,settings_zms_storage_get,4,4,0.0,4,0.0
06-6f9e7b66c30162c0ce5d886007e74530,6,gen_method_legacy,25,25,0.0,,
06-70257f123cb718e7a4b86e7a5ab8a421,6,bt_conn_ctx_get,120,120,0.0,120,0.0
06-70775772ba47640712e0bbb86807d9a8,6,send_conn_le_param_update,104,104,0.0,104,0.0
06-7255b20cae6f31fb0fc489eed522ba5a,6,bt_gatt_notify_cb,288,288,0.0,288,0.0
06-72b7bac47c0f4fb1d7ad4fbc59e859c8,6,bt_l2cap_create_pdu_timeout,6,6,0.0,48,700.0
06-72cc585d5fb550cb65fd4b944a128048,6,bt_hci_le_enh_conn_complete,464,464,0.0,464,0.0
06-72e4df0dab218908aa61117ec59b86fc,6,flash_area_open,80,80,0.0,76,-5.0
06-7379b8c071d0f1387a5d17ccb2f66fcb,6,le_fixed_chan,12,12,0.0,12,0.0
06-739349f9b9e32dcb354eadbb970fad5b,6,delayed_store,26,26,0.0,26,0.0
06-73b8510212754a8815a79a38b95dc7c9,6,smp_send_pairing_random,60,60,0.0,58,-3.33
06-73dbcfab3dd3859728ca8b11e428345b,6,zms_recover_last_ate,144,144,0.0,144,0.0
06-746f507d7cc706816b01f5ccf33616ea,6,bt_conn_set_state,356,364,2.25,364,2.25
06-74bf656164fd4d4abc11781fdb4a0a73,6,bt_l2cap_init,2,2,0.0,2,0.0
06-74c9d9455a1e7f153198b6f845901565,6,enh_conn_complete_error_handle,92,92,0.0,92,0.0
06-75965606eeb70d3bbf71acb4d497916a,6,bt_buf_has_view,18,18,0.0,18,0.0
06-75cf48845931d27fe158ea464b53080d,6,bt_conn_ctx_release,88,88,0.0,88,0.0
06-75de117e2029363f74debc15b2707cdd,6,zms_empty_ate_valid.isra.0,40,40,0.0,40,0.0
06-762074c7ea916a3d0236ad02baa13b40,6,bt_settings_delete_keys,16,16,0.0,16,0.0
06-76750b807b1f9e3094a62d458273eeee,6,psa_crypto_driver_wrappers.c,24,24,0.0,896,3633.33
06-779f8a3a8c60f325a2171a2653d27f6e,6,zephyr,,,,72,
06-77adf5597ddfd2b0c8811f24b57dd144,6,process_pending_cmd,200,200,0.0,200,0.0
06-77c38dde40ca786ac6796cfc62da6002,6,bt_gatt_attr_read_ccc,64,64,0.0,46,-28.12
06-77de21f373b27213d4ccd171043f9b7c,6,log_const_bt_gatt_pool,8,8,0.0,8,0.0
06-77edea89b7d2a8c6fe9d99b655b3b2f8,6,bt_att_init,4,4,0.0,4,0.0
06-7838e61b932bacbb3a63dd541999fdc6,6,sys_slist_find_and_remove,54,54,0.0,54,0.0
06-787a155374729919a3c4e6adc8e7ac89,6,bt_gatt_attr_read,46,46,0.0,72,56.52
06-78d7fedf02d3e91cc9a38bcbb368524a,6,log_const_bt_gatt,8,8,0.0,8,0.0
06-78dd2968b48a3d5c96cbb661fb574ea1,6,hci_event_prio,148,148,0.0,148,0.0
06-78e84d18e433ee59dfa7548d9e77353d,6,bt_gatt_init,120,120,0.0,120,0.0
06-79167ac84d200eda19ad4779e0ba429b,6,latch_auth_cb,44,44,0.0,44,0.0
06-7928e79d25a100a4722069a6a6ac1b0c,6,net_buf_fixed_alloc_att_pool,12,12,0.0,12,0.0
06-79db999b40b1745a5b8615655b8ca5ba,6,do_store_id,60,60,0.0,60,0.0
06-7a1851edf8bc4e99c8991ab8ddc41a23,6,find_pending_connect.part.0,44,44,0.0,44,0.0
06-7ad3355e8701b88b35a7fea5e9115497,6,sys_dlist_remove,16,16,0.0,16,0.0
06-7bdf7358c89bd5e7e948d7968e662086,6,bt_id_adv_random_addr_check,8,8,0.0,8,0.0
06-7c0b3e6cb1f202796bb60528e017a994,6,handlers,120,120,0.0,120,0.0
06-7c2f804b15f317772f4729beb909565e,6,bt_hci_disconnect,54,54,0.0,54,0.0
06-7c5ad1c3ee0ac7b25476e9e9cef71c31,6,pinctrl_apply_state,30,30,0.0,,
06-7cfdb66d8fc5b02fa693eeb94f56f304,6,sc_ccc,44,44,0.0,44,0.0
06-7d132c3f8525df64f40969c2adbfd43b,6,notify_connected,96,96,0.0,96,0.0
06-7d1405ace63e7648dda4258d72d69817,6,__assert_no_args,,,,32,
06-7d174eb1aecc02d60c0edcbd4d9ee5e0,6,hci_cmd_status,48,48,0.0,48,0.0
06-7d7ace086baa1b3b3dc8d743b6817fb0,6,bt_att_recv,188,188,0.0,188,0.0
06-7eaf8dfe0ea9b51bda0d8097ff3fbf5e,6,bt_addr_le_is_bonded,18,18,0.0,18,0.0
06-7ec96d6b568a019e13895f5b970dea6b,6,net_buf_fixed_discardable_pool,4,4,0.0,4,0.0
06-7ed74b25b879113e3089f05d59537ac9,6,bt_hci_evt_get_flags,36,36,0.0,36,0.0
06-7f13fe4c1d05e52eb1964524aa21ad03,6,dk_buttons_init,288,288,0.0,280,-2.78
06-7f148e9ee880d2f2507084b037472349,6,net_buf_fixed_acl_tx_pool,4,4,0.0,4,0.0
06-7f3be97b56bcf87178483d8c8db334b6,6,att_timeout,152,176,15.79,176,15.79
06-8035eb284036c95d4a21e720ce2e05ef,6,bondable,1,1,0.0,1,0.0
06-80b3cba689727db10680c4189cb2297e,6,log_const_bt_crypto,8,8,0.0,8,0.0
06-80cd13b9deb90ffdec92c1238764add4,6,zms_add_gc_done_ate,48,48,0.0,48,0.0
06-8114d211ce8f101473127bfe82678c77,6,_2_gap_svc,8,8,0.0,8,0.0
06-81ea36875163145fc8d6efc5bb3e1905,6,zms_get_sector_cycle,60,60,0.0,60,0.0
06-82d83aa6b5ab85836abd00bc56a0d321,6,platform_util.c,48,48,0.0,48,0.0
06-82db1e1ac63431d6278b63acfc5aaa2b,6,atomic_or,22,22,0.0,22,0.0
06-838ff9e2b5c9bc8dd9d1482c2e76a298,6,settings_lock,20,20,0.0,20,0.0
06-83cdd67bda72349436378ed80ae40880,6,bt_pub_key_is_valid,,,,128,
06-83d5af9b3cc0d050be472f7f1f0dcf86,6,bt_crypto_f5,208,208,0.0,208,0.0
06-8447b8715400e436ccba84959c0faba0,6,arch_tls_stack_setup,64,64,0.0,64,0.0
06-844dac89e1319a2cbda089ecfd34dc27,6,gatt_notify,164,164,0.0,148,-9.76
06-848e9d51af67702a82cd8a74f6ff26f1,6,bt_id_set_adv_own_addr,204,204,0.0,220,7.84
06-859af3e3dad9b12519fdabd5971f0701,6,crypto.c,92,92,0.0,92,0.0
06-861964ea3270623357d5f72adce37269,6,bt_keys_clear,72,72,0.0,72,0.0
06-861fd7a8966ad7e416f8ad495247b21f,6,valid_adv_param,132,132,0.0,132,0.0
06-88308c2c75908ea09471a03ab70fc3b0,6,bt_conn_tx_processor,604,604,0.0,604,0.0
06-88600e671355ce94c93e90d765a5b900,6,bt_setup_public_id_addr,32,32,0.0,32,0.0
06-88ede52cf1d576fd134bc456ebb25a09,6,bt_l2cap_send_pdu,68,84,23.53,84,23.53
06-891219a4840ed0b0c94d724e3423f2b3,6,sc_store,40,40,0.0,40,0.0
06-895dc99061c45deb0a2becdbb270662a,6,update_sec_level,48,48,0.0,48,0.0
06-8962c1ff77e59dd48a517c9976741097,6,smp_central_ident,132,132,0.0,,
06-896c3b082b6fe311c1360c0e8dc65636,6,pinctrl_apply_state.constprop.0,32,,,32,0.0
06-89a8f3107a90edac0689d685fb674898,6,bt_gatt_pool_chrc_alloc,232,232,0.0,252,8.62
06-8a46bba861699f729f5afa956d1112ca,6,att_confirm,10,10,0.0,10,0.0
06-8a4ec47e810f4187efa1968e73b042ee,6,handle_event,48,48,0.0,48,0.0
06-8a71c7f96f152933a7251c29f68a552a,6,bt_smp_auth_cancel,88,88,0.0,88,0.0
06-8aa70b0aef461f243b94ebbe6e391fa1,6,dk_set_led_on,6,6,0.0,6,0.0
06-8ac0e4a64440d9c2465fe6a4abb081f0,6,bt_pub_key_get,28,28,0.0,28,0.0
06-8ac34fc6a2693f157b4ad0c76c3d8fdf,6,zms_gc,416,416,0.0,416,0.0
06-8b0c06d544b628c8a1a76040d690e05b,6,le_adv_start_add_conn,96,96,0.0,96,0.0
06-8b113b2a7f00be78b78bc2bbaa281981,6,lower_data_ready,104,104,0.0,104,0.0
06-8b196be4327ccbc3646878fc50958980,6,bt_hci_cmd_send,84,84,0.0,84,0.0
06-8b61e22b3e1ee40f88406ed5fcea9cc1,6,bt_gatt_store_ccc,80,80,0.0,80,0.0
06-8b7ac0479f117f9cb189327514f887f2,6,read_str,52,52,0.0,52,0.0
06-8bf4c9f4362bbef2af88d85acea020b4,6,conn_tx_destroy,72,72,0.0,72,0.0
06-8c246c8eede78f5c293152be3fafecd5,6,bt_le_conn_params_valid,66,66,0.0,66,0.0
06-8cd17e4344e034c01e80db176a687701,6,boot_banner,28,28,0.0,28,0.0
06-8cfd3aecea907bc223d2a633740dfde4,6,bt_buf_get_rx,72,72,0.0,80,11.11
06-8d61e7f5e134317a97ffb753f538a712,6,att_chan_mtu_updated,102,102,0.0,102,0.0
06-8e97a7d9021a84bfc60f31c74a278f0c,6,z_impl_gpio_pin_interrupt_configure,200,200,0.0,200,0.0
06-8f3c0b41224afdac664945c77d65fb6f,6,att_prepare_write_req,4,4,0.0,4,0.0
06-8f6202bc81000b284b75df10fc5adf07,6,tx_processor,28,28,0.0,28,0.0
06-90970bc3095f6efb00534954de7673b6,6,psa_crypto_slot_management.h,,,,26,
06-90a35bdff20cda4ce1b2bdc81a85b7bf,6,att_chan_read,334,334,0.0,334,0.0
06-90ae10ea7a48d3b9f127a65e2c3ccebc,6,atomic_get,6,6,0.0,6,0.0
06-90cfca0fbd1e67a8c4ec84ef5fd4ea52,6,fault.c,1148,1148,0.0,1148,0.0
06-90f5fc5e5aa04c712216457b6714c901,6,bt_att_connected,56,56,0.0,56,0.0
06-910cdece834f08742d791459167c36b2,6,bt_settings_store_cf,28,28,0.0,28,0.0
06-9119fe06d8f88c8a2d8751158897c28d,6,_1_gatt_svc,8,8,0.0,8,0.0
06-91dcd959dc246bca451297475c041158,6,bt_att_chan_req_send,108,108,0.0,108,0.0
06-91df5b47a8e89474dcfeae23a3598bf1,6,le_adv_update.constprop.0,228,228,0.0,228,0.0
06-926915f0b7a1ce15daf877bb8574009a,6,zms_flash_rd,32,32,0.0,32,0.0
06-92908fc7eceeb325a5f22055746d7512,6,bt_keys_find_addr,92,92,0.0,92,0.0
06-92dbd7953cad3214c788e7a2c030e1a3,6,log_const_bt_id,8,8,0.0,8,0.0
06-93a416364e1e903310dcf438ffa32878,6,find_cf_cfg_by_addr,56,56,0.0,56,0.0
06-949cbd44bf30474e452add68c97fe77a,6,sync_evt_pool,52,52,0.0,52,0.0
06-94cb0c14eb8d9acf2997d480d6cc194c,6,att_op_get_type,116,116,0.0,116,0.0
06-94e50a5d924e02326ff39af76ba6bb28,6,arm_core_mpu.c,76,76,0.0,76,0.0
06-9524dac9c111a77fe2f3fb56f47d4b1f,6,hci_vendor_event,68,68,0.0,68,0.0
06-968cdefbd30bca1a00b19056bbf55d80,6,zms_al_size.isra.0,20,20,0.0,20,0.0
06-96c59d8503623de5d633a937b70c6998,6,bt_att_encrypt_change,122,122,0.0,122,0.0
06-975079732a47687747cb9333dca71828,6,log_const_settings,8,8,0.0,8,0.0
06-976e534d51b8ecbbb9c8b408ad0fdaa9,6,smp_pairing_complete,296,296,0.0,296,0.0
06-97db1676b5755c5eb65bdf5979ce49a7,6,psa_crypto_slot_management.c,64,64,0.0,906,1315.62
06-9896016087b5e4e4af5d832d2e254b8a,6,att_write_req,38,38,0.0,38,0.0
06-990a8ad3e460882999071c7f68bf0f07,6,flash_map_entries,4,4,0.0,4,0.0
06-99d657f973fecd96cb8346f85c0e5ac1,6,chan_slab,32,32,0.0,32,0.0
06-9a5896f60514b07954f713020b2de715,6,bt_gatt_attr_value_handle,58,58,0.0,58,0.0
06-9acc9b0a263ec33bd67d3c20f0c143fc,6,scb.c,112,112,0.0,112,0.0
06-9ad099d4f43aca3d21986eb6912918a7,6,nrfx_isr,2,2,0.0,2,0.0
06-9b2b17c37352ca6ff37a8efbace6b3c3,6,ccc_set_direct,216,216,0.0,216,0.0
06-9b53ed56a45dc95bfabd2423cb669778,6,cf_write,148,148,0.0,148,0.0
06-9bcca74fbb6e5d4d1d68de12e08be2a3,6,bt_hci_le_rand,88,88,0.0,88,0.0
06-9bf276a8b2df51087d89671ee3e4fb3b,6,zms_prev_ate,40,40,0.0,40,0.0
06-9c6b51b6289ce2596f24b27c86d940ec,6,bt_le_adv_set_enable,4,4,0.0,4,0.0
06-9d165e473ff885e738ced20590f69433,6,discardable_pool,52,52,0.0,52,0.0
06-9d6264acb806a36bc291366158780ab7,6,bt_conn_data_ready,52,52,0.0,60,15.38
06-9e7694467d99741041b381b543840757,6,log_const_bt_rpa,8,8,0.0,8,0.0
06-9e7c62df4e990d8da3c8763e2af7e19c,6,nrfx_busy_wait,4,4,0.0,4,0.0
06-9ea214fbc565968d1ba9ebba59ae936f,6,settings_zms_get_last_hash_ids,,,,172,
06-9f276445a6ce1e56226354ea0a295eaf,6,bt_le_lim_adv_cancel_timeout,6,6,0.0,6,0.0
06-9fa695922dcb51f372450d01ec1c11ea,6,bt_smp_encrypt_change,524,524,0.0,264,-49.62
06-9fc143a9c4f8a5ec5da46829bd9ba8c0,6,leds,32,32,0.0,32,0.0
06-a0304bd0e4f0cc7f92ac83f08edd9f26,6,db_hash_process,4,4,0.0,4,0.0
06-a03acae68e2a248dc4ceb8c2f38aafc6,6,gpio_pin_set.isra.0,76,76,0.0,76,0.0
06-a1bba02b0a4d41f43a4ede308176f3f5,6,bt_gatt_attr_read.constprop.0,,,,64,
06-a1d87e64ebbd02efeb37cf4d1bbdfba0,6,bt_settings_store_sc,28,28,0.0,28,0.0
06-a1d91946887b6976ec69907732126709,6,generate_dh_key,,,,248,
06-a24beb6907b8c7f8288217418008fd1a,6,sc_indicate,76,76,0.0,76,0.0
06-a2535a5f21c9be73d28b2ab44cea49af,6,att_req_send_process,94,94,0.0,94,0.0
06-a25a809d93aa308feb18b5198756a225,6,log_const_bt_att,8,8,0.0,8,0.0
06-a2ca12c1fcb99d13c06d783aac226351,6,find_rl_conflict,184,184,0.0,184,0.0
06-a2cb6d802eafb1be175e7aee51cd6958,6,set_change_aware_no_store,32,32,0.0,32,0.0
06-a326cc44c547f790cb5a50690680418b,6,bt_get_appearance,6,6,0.0,6,0.0
06-a3622cfd48c4d00527260233a7fa4430,6,gen_hash_m,166,166,0.0,166,0.0
06-a38594c7c894c7e9bc43d0e592bb974c,6,bt_drv_quirk_no_auto_dle,4,4,0.0,4,0.0
06-a3887808313ce33c090e8dbf7ab8f737,6,smp_dhkey_check,92,92,0.0,92,0.0
06-a3ec4064582d41cafa26b7fba402e169,6,att_slab,32,32,0.0,32,0.0
06-a4070a9e58b170431ef6731715425985,6,bt_gatt_attr_get_handle,128,128,0.0,128,0.0
06-a442eed6501e97e117a45b73f03abc15,6,bt_conn_ref,80,80,0.0,80,0.0
06-a45810a4c3cbdfb4a7977699c6833583,6,le_data_len_change,44,44,0.0,44,0.0
06-a519621ea51c63488e97b09a4f66ddfb,6,_ConfigAbsSyms,2,2,0.0,2,0.0
06-a5c33ae3dfdaa05a612240b123f0bf24,6,dk_set_led_off,6,6,0.0,6,0.0
06-a68ff70c3c52a8732e4904a8dfca90f3,6,conn_lookup_handle,68,68,0.0,68,0.0
06-a6e562aafd708ac7b87e46d2a0893c20,6,bt_att_create_rsp_pdu,80,80,0.0,80,0.0
06-a77bac5b021e1cab72fe2d62cc97e2cc,6,bt_conn_le_conn_update,80,80,0.0,80,0.0
06-a7cc14aa6846994a6c0ba4226dfafef6,6,dh_key_work,,,,16,
06-a7de011bee1d1a008d54f3cbf9459017,6,hci_reset_complete,,,,28,
06-a7e4f9c9ebc5aca76955a43e4120b42a,6,net_buf_fixed_alloc_acl_tx_pool,12,12,0.0,12,0.0
06-a8607bc465b3e2d513164602554efbaa,6,bt_buf_make_view,168,168,0.0,168,0.0
06-a8d8a050d023e4ab7fdfc3d61c19a098,6,bt_le_set_data_len,60,60,0.0,60,0.0
06-a90a607bbfb5809003e6ca9c01e0a4b9,6,bt_addr_le_copy_resolved,22,22,0.0,22,0.0
06-aa2dc9126d4fd4056d79bd70ad80c67b,6,thread_abort.c,44,44,0.0,44,0.0
06-abbe2dd559deb23051cb8e0a100dc65c,6,bt_id_pending_keys_update,44,44,0.0,44,0.0
06-ac538c53ff260a5eb4c81a02d53813ea,6,hci_hardware_error,28,28,0.0,28,0.0
06-acefa6bb88e661ff45edfb59193eeac0,6,gatt_ccc_changed,36,36,0.0,74,105.56
06-ad7ba86bb6b55b3bb2bb5f974a84cecf,6,fragments,52,52,0.0,52,0.0
06-ada51c2e7d0d6a9126a800c56b4983c7,6,bt_id_create,144,144,0.0,144,0.0
06-ade6e76dfea2e8b489d65192143ff197,6,bt_gatt_disconnected,120,120,0.0,120,0.0
06-ae0545b8941d5cc75c28e15b1b830c02,6,attr__2_gap_svc,140,140,0.0,140,0.0
06-ae7c497e697b21b45416e24fb0fbb53e,6,bt_conn_cb_register,40,40,0.0,40,0.0
06-ae94c634c299c8e4c5cc88133b082452,6,bt_settings_store_id,16,16,0.0,16,0.0
06-aed888358d347462b7fce720657e89f6,6,bt_settings_decode_key,72,72,0.0,72,0.0
06-af3da97261030f15991fc7d4ed9b49f9,6,cmse,18,18,0.0,18,0.0
06-af3e706c24c9403e8821644b8fc615ff,6,ccc_set_cb,4,4,0.0,4,0.0
06-b07e1fd6f85a7dd17538fa95084c00de,6,settings_zms_itf,20,20,0.0,28,40.0
06-b180e860a2a9deea961d1cdba245f0ac,6,threading,64,64,0.0,92,43.75
06-b2059f371dd1ac371c8b807e4a7bdc42,6,destroy_and_callback,46,46,0.0,46,0.0
06-b2cda1439045ea04ebb3f0167ddd9880,6,bt_le_adv_stop,120,120,0.0,120,0.0
06-b2d712ff1380c5e5cb422ffa355295f7,6,bt_conn_ltk_present,46,46,0.0,46,0.0
06-b357c7c3426022bb6bb9252cd8fa5205,6,gatt_delayed_store_enqueue,148,148,0.0,148,0.0
06-b35cfbf10a1011daf375e46e4bb30113,6,attr_read_group_cb,32,32,0.0,32,0.0
06-b3852cb7f76785629e11bfa40e5d680f,6,hci_disconn_complete,60,60,0.0,60,0.0
06-b393b01e39922ba7cefb11ebb824198d,6,smp_pairing_req,880,880,0.0,476,-45.91
06-b423d9332d20798d21637acf1e66afd6,6,hci_encrypt_key_refresh_complete,128,128,0.0,128,0.0
06-b4654b9f48e5e927a3cf438035657830,6,bt_conn_create_pdu_timeout,140,140,0.0,152,8.57
06-b4d36fef552686483f15011eb24bb408,6,bt_conn_recv,292,292,0.0,292,0.0
06-b4dac299c88736c9c7479410df2bb696,6,bt_conn_exists_le,72,72,0.0,72,0.0
06-b578a2b06711fc92e8d3d574c19761a2,6,bt_conn_get_security,4,4,0.0,4,0.0
06-b5a96e7d9950d6d1eaf2ca31a2f89b90,6,settings_name_next,36,36,0.0,36,0.0
06-b5c93ced00658b4e3216e46589411da0,6,bt_long_wq_submit,,,,12,
06-b6163cb08b2ff16c7dd5858a43701c2a,6,recycled_work_handler,116,116,0.0,116,0.0
06-b7399360b1d9ecb21b814620f10e2545,6,bt_l2cap_disconnected,48,48,0.0,48,0.0
06-b7423547dbfcc71ed4dbb3acd5c844b5,6,pub_key_gen,,,,36,
06-b777c69a8cebcaba9f03ff0aeef28d1e,6,bt_conn_ctx_alloc,136,136,0.0,136,0.0
06-b809935a7d8bd53d137c15a76c52c52a,6,zms_sector_close,170,170,0.0,170,0.0
06-b8222008bf1b996fd64799809ecdc15d,6,bt_keys_find,104,104,0.0,100,-3.85
06-b92d9ef5fa040858257eeb09c2cbee8b,6,l2cap_chan_sdu_sent,26,26,0.0,26,0.0
06-b9bbf34473d6af6906ea46a47626da79,6,z_arm_nmi,14,14,0.0,14,0.0
06-ba04d7a8855da7949a4d6e4452090607,6,bt_conn_security_changed,112,112,0.0,112,0.0
06-ba80ec0acac5b8e082e0bc2b0de6a9eb,6,log_const_bt_dis,8,8,0.0,8,0.0
06-bca82cd96d19f8dc689058f76d1123e4,6,bt_conn_ctx_get_by_id,84,84,0.0,84,0.0
06-bcbaae41d589451bf69e086d7c056255,6,log_const_dk_buttons_and_leds,8,8,0.0,8,0.0
